x,y
0.0,3.9265925107623323
0.0073,3.9301618087537995
0.0146,3.928391516639147
0.0219,3.924157399988209
0.0292,3.918384125684916
0.0365,3.911579976941397
0.0438,3.9040698122129376
0.0511,3.89607835447072
0.0584,3.8877688641268535
0.0657,3.879263938562021
0.073,3.8706578287952738
0.0803,3.8620242490825936
0.0876,3.853421588898526
0.0949,3.844896532546855
0.1022,3.8364866541428104
0.1095,3.8282223269751663
0.1168,3.8201281590522136
0.1241,3.8122240922291195
0.1314,3.804526256917482
0.1387,3.797047645673328
0.146,3.7897986502439
0.1533,3.782787494121075
0.1606,3.7760205840587306
0.1679,3.769502798000129
0.1752,3.7632377225769593
0.1825,3.7572278502372884
0.1898,3.751474743776798
0.1971,3.7459791743460853
0.2044,3.740741237723137
0.2117,3.735760452660579
0.219,3.731035844362521
0.2263,3.726566015558417
0.2336,3.722349207180529
0.2409,3.718383350286937
0.2482,3.714666110581482
0.2555,3.711194926648835
0.2628,3.707967042834602
0.2701,3.704979537547303
0.2774,3.702229347634138
0.2847,3.699713289379696
0.292,3.697428076592053
0.2993,3.6953703361704524
0.3066,3.6935366214901713
0.3139,3.691923423891307
0.3212,3.6905271825170796
0.3285,3.6893442927126525
0.3358,3.6883711131662134
0.3431,3.6876039719492004
0.3504,3.6870391715914757
0.3577,3.6866729933092013
0.365,3.6865017004877436
0.3723,3.6865215415087205
0.3796,3.6867287519988983
0.3869,3.6871195565688657
0.3942,3.6876901701008804
0.4015,3.6884367986380155
0.4088,3.689355639920287
0.4161,3.6904428836079584
0.4234,3.6916947112273815
0.4307,3.6931072958705093
0.438,3.6946768016755693
0.44530000000000003,3.696399383113156
0.4526,3.698271184099168
0.45990000000000003,3.7002883369535904
0.4672,3.702446961221889
0.4745,3.7047431623739357
0.4818,3.707173030393658
0.4891,3.70973263827116
0.4964,3.7124180404077354
0.5037,3.715225270943053
0.511,3.7181503420128004
0.5183,3.721189241944126
0.5256,3.7243379333955073
0.5329,3.7275923514469014
0.5402,3.730948401645469
0.5475,3.7344019580116266
0.5548,3.7379488610096527
0.5621,3.741584915486755
0.5694,3.74530588858402
0.5767,3.7491075076224685
0.584,3.752985457967068
0.5913,3.7569353808713766
0.5986,3.76095287130525
0.6059,3.7650334757678934
0.6132,3.769172690088367
0.6205,3.773365957215552
0.6278,3.7776086649994665
0.6351,3.781896143965757
0.6424,3.7862236650851027
0.6497,3.790586437539255
0.657,3.79497960648539
0.6643,3.7993982508204356
0.6716,3.8038373809470403
0.6789000000000001,3.808291936542867
0.6862,3.812756784334908
0.6935,3.8172267158805577
0.7008,3.8216964453572473
0.7081,3.826160607362448
0.7154,3.8306137547259858
0.7227,3.8350503563366303
0.73,3.839464794985028
0.7373,3.843851365225158
0.7446,3.848204271256541
0.7519,3.852517624829612
0.7592,3.856785443176718
0.7665,3.8610016469713795
0.7738,3.8651600583185504
0.7811,3.869254398778787
0.7884,3.8732782874293523
0.7957,3.877225238965467
0.803,3.881088661845075
0.8103,3.884861856480643
0.8176,3.8885380134817393
0.8249,3.892110211952271
0.8322,3.8955714178465017
0.8395,3.8989144823881405
0.8468,3.9021321405570313
0.8541,3.905217009648159
0.8614,3.908161587907946
0.8687,3.9109582532530407
0.876,3.9135992620770033
0.8833,3.916076748150623
0.8906000000000001,3.918382721621758
0.8979,3.920509068120946
0.9052,3.922447547979249
0.9125,3.9241897955650904
0.9198000000000001,3.9257273187471413
0.9271,3.927051498490599
0.9344,3.928153588594489
0.9417,3.9290247155779703
0.949,3.929655878723885
0.9563,3.930037950288168
0.9636,3.930161675884036
0.9709,3.9300176750501934
0.9782,3.929596442012681
0.9855,3.9288883466502957
0.9928,3.9278836356738718
1.0001,3.926572434030087
1.0074,3.9249447465407967
1.0147,3.922990459789261
1.022,3.9206993442650035
1.0293,3.9180610567794143
1.0366,3.9150651431645427
1.0439,3.9117010412679307
1.0512,3.9079580842566823
1.0585,3.903825504244331
1.0658,3.8992924362544166
1.0731,3.894347922535063
1.0804,3.8889809172391665
1.0877000000000001,3.883180291485163
1.095,3.8769348388136593
1.1023,3.8702332810555453
1.1096,3.8630642746274932
1.1169,3.855416417271052
1.1242,3.847278255251799
1.1315,3.8386382910352848
1.1388,3.8294849914567
1.1461000000000001,3.819806796401433
1.1534,3.809592128013813
1.1607,3.798829400451514
1.168,3.78750703020317
1.1753,3.7756134469868172
1.1826,3.763137105246822
1.1899,3.750066496266882
1.1972,3.7363901609166605
1.2045,3.722096703049423
1.2118,3.7071748035678946
1.2191,3.6916132351752675
1.2264,3.6754008778279426
1.2337,3.6585267349062023
1.241,3.640979950118508
1.2483,3.622749825154499
